x	rho	u	p	e
0.6225	0.174385	107.958	148007	1.26677e+06
0.6275	0.174385	107.956	148007	1.26677e+06
0.6325	0.174386	107.953	148008	1.26677e+06
0.6375	0.174386	107.951	148008	1.26677e+06
0.6425	0.174386	107.948	148008	1.26677e+06
0.6475	1.32048	107.945	148007	280216
0.6525	1.32048	107.943	148007	280216
0.6575	1.3205	107.939	148006	280208
0.6625	1.32054	107.928	148001	280191
0.6675	1.32056	107.911	147993	280170
0.6725	1.32057	107.89	147982	280148
0.6775	1.32056	107.86	147967	280122
0.6825	1.32042	107.784	147928	280077
0.6875	1.31978	107.555	147809	279987
0.6925	1.31731	106.78	147404	279744
0.6975	1.31024	104.625	146284	279116
0.7025	1.29896	101.183	144511	278128
0.7075	1.28797	97.8091	142791	277164
0.7125	1.2798	95.2863	141517	276444
0.7175	1.27433	93.5896	140665	275960
0.7225	1.271	92.5518	140146	275661
0.7275	1.26914	91.9668	139855	275491
0.7325	1.26817	91.6597	139702	275400
0.7375	1.26771	91.5075	139626	275352
0.7425	1.26749	91.4342	139590	275327
0.7475	1.2674	91.3972	139572	275312
0.7525	1.26734	91.3747	139561	275302
0.7575	1.2673	91.357	139552	275294
0.7625	1.26724	91.3366	139542	275286
0.7675	1.26714	91.3005	139524	275275
0.7725	1.26686	91.2119	139480	275248
0.7775	1.26596	90.9328	139342	275169
0.7825	1.263	90.0209	138888	274917
0.7875	1.25287	86.9075	137347	274065
0.7925	1.21806	76.0798	132091	271111
0.7975	1.15512	55.4834	122616	265376
0.8025	1.09314	33.891	113360	259254
0.8075	1.05116	18.771	107234	255035
0.8125	1.02649	9.78453	103719	252607
0.8175	1.01324	4.92175	101856	251313
0.8225	1.00647	2.41539	100907	250646
0.8275	1.00311	1.16236	100436	250311
0.8325	1.00147	0.550186	100206	250147
0.8375	1.00069	0.256571	100096	250069
0.8425	1.00032	0.117931	100044	250032
0.8475	1.00014	0.053426	100020	250014
0.8525	1.00006	0.0238549	100009	250006
0.8575	1.00003	0.0105002	100004	250003
0.8625	1.00001	0.00455835	100002	250001
0.8675	1.00001	0.00195309	100001	250001
0.8725	1	0.000826773	100000	250000
0.8775	1	0.000346247	100000	250000
0.8825	1	0.000143694	100000	250000
0.8875	1	5.92072e-05	100000	250000
0.8925	1	2.42712e-05	100000	250000
0.8975	1	9.9199e-06	100000	250000
0.9025	1	4.05028e-06	100000	250000
0.9075	1	1.65484e-06	100000	250000
0.9125	1	6.77406e-07	100000	250000
0.9175	1	2.78e-07	100000	250000
0.9225	1	1.14384e-07	100000	250000
0.9275	1	4.71611e-08	100000	250000
0.9325	1	1.94639e-08	100000	250000
0.9375	1	8.02484e-09	100000	250000
0.9425	1	3.29039e-09	100000	250000
0.9475	1	1.31634e-09	100000	250000
0.9525	1	4.75098e-10	100000	250000
0.9575	1	9.42595e-11	100000	250000
0.9625	1	-2.89815e-11	100000	250000
0.9675	1	-1.53576e-11	100000	250000
0.9725	1	-2.36759e-12	100000	250000
0.9775	1	1.90742e-12	100000	250000
0.9825	1	1.48305e-12	100000	250000
0.9875	1	4.7537e-13	100000	250000
0.9925	1	-2.01656e-14	100000	250000
0.9975	1	-5.7398e-14	100000	250000
