x	rho	u	p	e
0.6225	0.174364	107.938	148013	1.26697e+06
0.6275	0.174363	107.936	148012	1.26697e+06
0.6325	0.174363	107.935	148011	1.26697e+06
0.6375	0.174363	107.935	148011	1.26696e+06
0.6425	0.174362	107.938	148010	1.26696e+06
0.6475	1.32059	107.945	148011	280197
0.6525	1.32062	107.951	148015	280200
0.6575	1.3207	107.952	148018	280188
0.6625	1.32082	107.947	148014	280157
0.6675	1.32096	107.933	148007	280114
0.6725	1.32107	107.916	147998	280072
0.6775	1.32111	107.895	147986	280041
0.6825	1.32101	107.826	147954	280002
0.6875	1.32029	107.592	147832	279923
0.6925	1.31813	106.935	147487	279727
0.6975	1.31314	105.424	146699	279290
0.7025	1.30364	102.537	145208	278467
0.7075	1.28934	98.1706	142977	277231
0.7125	1.27805	94.6976	141224	276249
0.7175	1.27204	92.8375	140291	275720
0.7225	1.2692	91.9587	139850	275470
0.7275	1.26801	91.5858	139665	275362
0.7325	1.26757	91.441	139595	275320
0.7375	1.26742	91.3905	139571	275304
0.7425	1.26737	91.3763	139562	275297
0.7475	1.26736	91.3724	139558	275293
0.7525	1.26736	91.3666	139557	275291
0.7575	1.26736	91.3538	139555	275288
0.7625	1.26727	91.3332	139542	275279
0.7675	1.26704	91.2682	139504	275257
0.7725	1.26642	91.0682	139409	275202
0.7775	1.26473	90.5285	139147	275052
0.7825	1.26017	89.1182	138445	274656
0.7875	1.24853	85.4922	136654	273631
0.7925	1.22035	76.5511	132349	271131
0.7975	1.15932	56.6972	123150	265566
0.8025	1.0748	27.4725	110689	257464
0.8075	1.02822	10.5014	103984	252827
0.8125	1.00972	3.63035	101365	250973
0.8175	1.00321	1.2009	100450	250321
0.8225	1.00104	0.388244	100145	250104
0.8275	1.00033	0.123442	100046	250033
0.8325	1.0001	0.0386322	100014	250010
0.8375	1.00003	0.0118904	100004	250003
0.8425	1.00001	0.00359477	100001	250001
0.8475	1	0.00106632	100000	250000
0.8525	1	0.000310091	100000	250000
0.8575	1	8.83606e-05	100000	250000
0.8625	1	2.46692e-05	100000	250000
0.8675	1	6.75024e-06	100000	250000
0.8725	1	1.81172e-06	100000	250000
0.8775	1	4.77561e-07	100000	250000
0.8825	1	1.23858e-07	100000	250000
0.8875	1	3.16817e-08	100000	250000
0.8925	1	8.0158e-09	100000	250000
0.8975	1	2.01273e-09	100000	250000
0.9025	1	5.0329e-10	100000	250000
0.9075	1	1.25742e-10	100000	250000
0.9125	1	3.14348e-11	100000	250000
0.9175	1	7.80643e-12	100000	250000
0.9225	1	1.88345e-12	100000	250000
0.9275	1	4.29239e-13	100000	250000
0.9325	1	5.92157e-14	100000	250000
0.9375	1	-2.22043e-14	100000	250000
0.9425	1	-2.99183e-14	100000	250000
0.9475	1	-3.98904e-14	100000	250000
0.9525	1	-5.98396e-14	100000	250000
0.9575	1	-5.98438e-14	100000	250000
0.9625	1	-1.9948e-14	100000	250000
0.9675	1	0	100000	250000
0.9725	1	0	100000	250000
0.9775	1	0	100000	250000
0.9825	1	0	100000	250000
0.9875	1	0	100000	250000
0.9925	1	0	100000	250000
0.9975	1	0	100000	250000
