x	rho	u	p	e
0.6225	0.174379	107.993	148024	1.26697e+06
0.6275	0.174372	107.976	148021	1.26699e+06
0.6325	0.174364	107.964	148019	1.26703e+06
0.6375	0.174361	107.955	148018	1.26704e+06
0.6425	0.174361	107.952	148018	1.26704e+06
0.6475	1.32058	107.952	148018	280214
0.6525	1.32057	107.95	148017	280214
0.6575	1.3206	107.947	148017	280207
0.6625	1.32071	107.947	148016	280183
0.6675	1.32091	107.947	148015	280140
0.6725	1.32113	107.945	148015	280092
0.6775	1.32128	107.943	148015	280061
0.6825	1.32137	107.941	148014	280039
0.6875	1.32143	107.938	148012	280023
0.6925	1.32145	107.932	148008	280010
0.6975	1.32144	107.912	148000	279996
0.7025	1.32131	107.859	147973	279974
0.7075	1.32087	107.722	147899	279929
0.7125	1.31977	107.387	147724	279829
0.7175	1.31736	106.652	147343	279618
0.7225	1.31259	105.209	146593	279207
0.7275	1.30421	102.678	145282	278486
0.7325	1.29165	98.8572	143324	277405
0.7375	1.28031	95.3748	141563	276423
0.7425	1.27368	93.3202	140535	275844
0.7475	1.27021	92.244	139998	275541
0.7525	1.26856	91.7377	139742	275395
0.7575	1.26785	91.521	139631	275331
0.7625	1.26756	91.4294	139586	275304
0.7675	1.26744	91.3794	139566	275292
0.7725	1.26733	91.3343	139548	275280
0.7775	1.26712	91.2796	139515	275260
0.7825	1.26662	91.14	139439	275217
0.7875	1.26537	90.7402	139245	275106
0.7925	1.26201	89.6776	138726	274813
0.7975	1.25324	86.9496	137380	274048
0.8025	1.23164	80.1582	134067	272132
0.8075	1.1828	64.4223	126668	267730
0.8125	1.09908	36.11	114238	259848
0.8175	1.03891	14.4413	105510	253897
0.8225	1.01374	5.12907	101932	251376
0.8275	1.00461	1.72305	100646	250461
0.8325	1.00151	0.564061	100211	250151
0.8375	1.00049	0.181741	100068	250049
0.8425	1.00015	0.0577674	100022	250015
0.8475	1.00005	0.0181086	100007	250005
0.8525	1.00001	0.00559264	100002	250001
0.8575	1	0.00169989	100001	250000
0.8625	1	0.000508071	100000	250000
0.8675	1	0.00014924	100000	250000
0.8725	1	4.30737e-05	100000	250000
0.8775	1	1.22175e-05	100000	250000
0.8825	1	3.40762e-06	100000	250000
0.8875	1	9.35514e-07	100000	250000
0.8925	1	2.53166e-07	100000	250000
0.8975	1	6.76578e-08	100000	250000
0.9025	1	1.78961e-08	100000	250000
0.9075	1	4.69688e-09	100000	250000
0.9125	1	1.22634e-09	100000	250000
0.9175	1	3.19313e-10	100000	250000
0.9225	1	8.30781e-11	100000	250000
0.9275	1	2.156e-11	100000	250000
0.9325	1	5.60252e-12	100000	250000
0.9375	1	1.44973e-12	100000	250000
0.9425	1	3.54883e-13	100000	250000
0.9475	1	6.41154e-14	100000	250000
0.9525	1	-2.81386e-14	100000	250000
0.9575	1	-6.02118e-14	100000	250000
0.9625	1	-6.02074e-14	100000	250000
0.9675	1	-6.01718e-14	100000	250000
0.9725	1	-4.00295e-14	100000	250000
0.9775	1	-9.79871e-15	100000	250000
0.9825	1	-2.97345e-14	100000	250000
0.9875	1	-6.96957e-14	100000	250000
0.9925	1	-9.9745e-14	100000	250000
0.9975	1	-9.9745e-14	100000	250000
