x	rho	u	p	e
0.6225	0.17439	107.959	148007	1.26673e+06
0.6275	0.174392	107.956	148007	1.26672e+06
0.6325	0.174393	107.953	148008	1.26672e+06
0.6375	0.174394	107.95	148008	1.26671e+06
0.6425	0.174394	107.948	148007	1.26671e+06
0.6475	1.31993	107.946	148008	280333
0.6525	1.31998	107.944	148008	280323
0.6575	1.32008	107.937	148005	280296
0.6625	1.32018	107.921	147998	280261
0.6675	1.32023	107.896	147985	280225
0.6725	1.32025	107.862	147968	280188
0.6775	1.32025	107.822	147947	280150
0.6825	1.32015	107.748	147909	280098
0.6875	1.31962	107.537	147799	280003
0.6925	1.31734	106.808	147419	279766
0.6975	1.31041	104.687	146316	279141
0.7025	1.29909	101.231	144535	278147
0.7075	1.28806	97.8406	142807	277176
0.7125	1.27987	95.3121	141530	276454
0.7175	1.2744	93.6126	140677	275968
0.7225	1.27106	92.5711	140156	275668
0.7275	1.26918	91.9807	139862	275496
0.7325	1.2682	91.6677	139706	275402
0.7375	1.26772	91.5106	139628	275353
0.7425	1.26749	91.4341	139590	275327
0.7475	1.26739	91.3948	139571	275311
0.7525	1.26733	91.3706	139559	275300
0.7575	1.26729	91.3518	139549	275292
0.7625	1.26723	91.3304	139539	275284
0.7675	1.26711	91.2929	139520	275272
0.7725	1.26683	91.202	139475	275245
0.7775	1.26592	90.9201	139335	275166
0.7825	1.26296	90.0056	138881	274912
0.7875	1.25282	86.8917	137339	274060
0.7925	1.21803	76.0701	132087	271108
0.7975	1.15512	55.4847	122617	265377
0.8025	1.09316	33.8988	113364	259256
0.8075	1.05119	18.7789	107237	255038
0.8125	1.0265	9.79013	103721	252608
0.8175	1.01325	4.92503	101858	251314
0.8225	1.00648	2.41709	100908	250646
0.8275	1.00311	1.16316	100436	250311
0.8325	1.00147	0.550527	100206	250147
0.8375	1.00069	0.2567	100096	250069
0.8425	1.00032	0.117971	100044	250032
0.8475	1.00014	0.0534338	100020	250014
0.8525	1.00006	0.0238532	100009	250006
0.8575	1.00003	0.010497	100004	250003
0.8625	1.00001	0.0045559	100002	250001
0.8675	1.00001	0.0019516	100001	250001
0.8725	1	0.000825974	100000	250000
0.8775	1	0.000345851	100000	250000
0.8825	1	0.00014351	100000	250000
0.8875	1	5.9126e-05	100000	250000
0.8925	1	2.42369e-05	100000	250000
0.8975	1	9.90603e-06	100000	250000
0.9025	1	4.04487e-06	100000	250000
0.9075	1	1.6528e-06	100000	250000
0.9125	1	6.76664e-07	100000	250000
0.9175	1	2.77739e-07	100000	250000
0.9225	1	1.14295e-07	100000	250000
0.9275	1	4.71314e-08	100000	250000
0.9325	1	1.94543e-08	100000	250000
0.9375	1	8.0218e-09	100000	250000
0.9425	1	3.28944e-09	100000	250000
0.9475	1	1.31607e-09	100000	250000
0.9525	1	4.75021e-10	100000	250000
0.9575	1	9.42228e-11	100000	250000
0.9625	1	-2.90002e-11	100000	250000
0.9675	1	-1.54015e-11	100000	250000
0.9725	1	-2.42879e-12	100000	250000
0.9775	1	1.85123e-12	100000	250000
0.9825	1	1.43764e-12	100000	250000
0.9875	1	4.5832e-13	100000	250000
0.9925	1	-1.94857e-14	100000	250000
0.9975	1	-5.80656e-14	100000	250000
